Dates;RIB Software SE;Indus Holding AG;Bilfinger SE;DIC Asset AG;Leoni AG;DWS Group GmbH & Co KGaA;Encavis AG;Hypoport AG;ADO Properties SA;Pfeiffer Vacuum Technology AG;S&T AG;Rhön-Klinikum AG;Hamborner REIT AG;Bertrandt AG;Wacker Neuson SE;Isra Vision AG;HelloFresh SE;Ströer SE & Co. KGaA;Hornbach Holding AG & Co KGaA;Jungheinrich AG;PATRIZIA Immobilien AG;Koenig & Bauer AG;Jenoptik AG;Talanx AG;Klöckner & Co SE;Washtec AG;XING SE;Stabilus SA;Medigene AG;SAF-Holland SA;VTG AG;AIXTRON SE;Wüstenrot & Württembergische AG;Deutz AG;TLG Immobilien AG;SMA Solar Technology AG;Takkt AG;Shop Apotheke Europe NV;Drägerwerk AG & Co. KGaA;Rational AG;JOST Werke AG;Sixt SE;CompuGroup Medical SE;Deutsche Beteiligungs AG;DMG Mori AG;Befesa SA;Krones AG;Hamburger Hafen und Logistik AG;Vossloh AG;Borussia Dortmund GmbH & Co KGaA;Hapag-Lloyd AG;SGL Carbon SE;Heidelberger Druckmaschinen AG;Dialog Semiconductor PLC;Aumann AG;Knorr-Bremse AG;CTS Eventim AG & Co KGaA;Nordex SE;CANCOM SE;Südzucker AG;Dr. Hönle AG;Tele Columbus AG;Steinhoff International Holdings NV;GRENKE AG;ADLER Real Estate AG;CECONOMY AG;Cewe Stiftung & Co KGAA;zooplus AG;KWS Saat SE;Corestate Capital Holding SA
29.03.2017;12,415;60,1;35,79;9,37;48,005;#N/A N/A;6,209;87,11;32,9;116,05;10,425;25,5;9,42;86,75;20,465;23,86;#N/A N/A;50,19;69,72;30,66;15,191;58,8;23,465;32,375;10,41;57,14;196,1;59,39;11,05;14,875;29,465;3,506;18,61;6,394;17,95;24,125;21,39;27,33;94,81;434,5;#N/A N/A;48,695;41,19;31,82;45,765;#N/A N/A;103,45;19,86;60,59;5,69;25,87;8,948;2,348;48,545;54,97;#N/A N/A;35,87;12,97;25,885;23,755;32,48;7,999;4,594;55,9;12,673;9,372;80,4;143,05;287,2;27,15
30.03.2017;12,43;60,78;36,1;9,3;48;#N/A N/A;6,173;87,9;33,185;118,05;10,405;25,48;9,371;90,96;20,79;24,48;#N/A N/A;50,71;69,93;31,26;14,918;59,4;23,495;33,065;10,34;56,95;197,05;59,29;11,3;15,27;30,13;3,477;18,6;6,449;17,885;23,92;21,665;27,33;94,61;436,8;#N/A N/A;48,5;41,57;31,9;45,52;#N/A N/A;104,2;17,74;59,7;5,72;26,908;9,322;2,341;48,15;55;#N/A N/A;35,765;13,105;26,245;23,74;32,5;8;4,669;55,333;12,636;9,536;81,86;137,8;289,35;27,3
31.03.2017;12,4;60,57;36,09;9,3;48,245;#N/A N/A;6,19;87,78;33,62;118,1;10,295;25,57;9,546;91,13;21,02;24,4;#N/A N/A;52,18;69,5;31,14;15,091;58,79;23,24;33,055;10,135;56,9;193,9;60,4;11,35;15,64;30,445;3,483;18,6;6,469;18,265;23,675;21,745;27,25;96,38;436,55;#N/A N/A;48,3;41,72;31,85;45,825;#N/A N/A;105,15;17,545;59,6;5,7;27,205;9,54;2,339;47,865;54,2;#N/A N/A;36,28;13,09;26,465;23,52;32,69;8;4,527;55,133;12,714;9,53;82,15;137,65;290,95;28
03.04.2017;12,2;60,61;36,53;9,4;48,29;#N/A N/A;6,36;86,52;33,64;119,9;10,41;25,63;9,469;89,5;20,695;24,8;#N/A N/A;52,5;70,19;30,895;15,045;58,42;23,255;33,205;10,09;56,87;190,9;60,52;11,295;15,3;30,5;3,463;18,6;6,426;18,115;23,8;21,865;27,305;96,78;438;#N/A N/A;48,3;41,89;31,89;46,28;#N/A N/A;104,75;17,02;58,98;5,644;27,106;9,333;2,319;46,77;53,6;#N/A N/A;36,325;13;26,16;23,215;32,955;8,03;4,436;55,65;12,764;9,5;86,56;138,5;294;27,95
04.04.2017;12,34;60,99;36,11;9,349;47,6;#N/A N/A;6,45;87;34,085;119,5;10,475;25,735;9,439;89,84;20,775;25,39;#N/A N/A;51,55;71,02;30,695;15,227;58,49;23,305;33,37;9,978;58,5;195,55;60,91;11,855;15,18;30,92;3,43;18,48;6,403;18,1;23,745;21,47;27,2;96,78;441,55;#N/A N/A;47,83;40,85;32,29;46,555;#N/A N/A;105,9;17,155;59;5,703;27,388;9,35;2,315;47,655;51;#N/A N/A;36,28;13,15;26,265;21,315;33,08;8,053;4,467;57,1;12,718;9,345;86,56;137,9;295,6;27,6
05.04.2017;12,365;60,7;35,92;9,4;48,045;#N/A N/A;6,409;87,34;34,075;121,05;10,785;25,57;9,45;87,53;20,795;24,63;#N/A N/A;50,65;70,5;31,13;15,455;58,17;23,4;33,39;10,06;60,51;194,95;60,04;12,66;15,625;30,75;3,447;18,44;6,422;18,065;23,405;21,5;27;91,89;435,3;#N/A N/A;48,03;40,405;32,615;47,025;#N/A N/A;105,2;16,8;59,42;5,73;26,765;9,5;2,314;47,745;50,15;#N/A N/A;36,255;13,18;26,505;20,99;33,05;8,005;4,555;56,683;12,727;9,298;84,36;137,65;297;27,8
06.04.2017;12,335;60,79;36,22;9,343;48,265;#N/A N/A;6,412;87,36;33,975;121;11,7;25,675;9,536;88,91;21,06;24,8;#N/A N/A;50,54;69,77;30,995;15,45;58,64;23,3;33,19;10,05;59,59;192,5;59,78;12,595;15,84;31,395;3,487;18,32;6,417;18,005;22,605;21,45;27,005;94,62;445,05;#N/A N/A;47,875;40,54;32,65;47,225;#N/A N/A;105,45;17,365;59,49;5,648;27,438;9,5;2,33;47,435;49,8;#N/A N/A;35,51;13,135;26,28;20,855;33,135;8,089;4,646;56,85;12,727;9,298;84,7;135,65;297,4;27,995
07.04.2017;12,545;60,82;35,88;9,37;47,985;#N/A N/A;6,367;87,1;34,32;120,5;11,845;25,7;9,437;88,59;21,315;25,17;#N/A N/A;50,58;69,99;31,28;15,455;59,72;23,595;33,22;9,975;62,5;194,45;59,92;12,455;15,635;31,405;3,453;18,35;6,45;18,005;22,365;21,43;27;94,6;446,05;#N/A N/A;47,605;40,87;32,91;47,43;#N/A N/A;106,5;17,185;59,04;5,669;27,205;9,399;2,337;47,875;52,5;#N/A N/A;35,515;13,335;26,225;21,09;32,8;8,136;4,61;56,933;12,918;9,268;85,91;137,45;307,35;28,1
10.04.2017;12,97;60,91;35,8;9,384;48,15;#N/A N/A;6,343;87,54;34,35;120,5;12,63;25,465;9,43;89;21,58;25,46;#N/A N/A;50,54;71;30,935;15,455;60,79;23,6;33,22;9,992;65,9;196;60,13;12,595;15,71;31,12;3,634;18,32;6,562;17,995;24,11;21,245;28,1;95,62;447;#N/A N/A;47,98;41,255;33,8;47,76;#N/A N/A;105,65;17,24;59,33;5,729;26,943;9,486;2,38;47,78;54,5;#N/A N/A;36,19;13,265;26,24;20,96;32,85;8,084;4,636;57,15;13,155;9,291;86;137,95;304;27,5
11.04.2017;12,46;60,67;35,855;9,27;47,75;#N/A N/A;6,301;87,5;34,2;119,95;12,32;25,485;9,37;87,82;21,66;25,06;#N/A N/A;50,04;70,35;30,905;15,45;59,86;23,41;32,99;10,195;64,32;192,65;60,6;12,06;15,47;31,1;3,788;18,22;6,25;18,055;23,9;21,095;27,64;94,95;441,7;#N/A N/A;48,21;41,6;33,73;47,7;#N/A N/A;105;16,85;58,79;5,611;26,908;9,022;2,38;40,915;56,35;#N/A N/A;35,835;13,1;26,025;21,015;31,955;8,017;4,704;56,933;13,132;9,345;82,71;135,2;306,1;27,9
12.04.2017;12,75;60,64;36,62;9,38;47,51;#N/A N/A;6,413;88;34,275;119,5;12,5;25,7;9,55;89,37;22,47;25,07;#N/A N/A;50,85;71,03;30,85;15,373;59,58;23,445;32,98;10,155;64,5;195;61,63;12,135;15,455;30,985;3,608;18,22;6,264;18,365;23,41;21,19;27,005;95,67;446,05;#N/A N/A;48,115;41,76;33,755;48,185;#N/A N/A;107,15;16,8;58,51;5,709;26,562;9,068;2,367;40,25;58;#N/A N/A;35,855;13,08;26,165;21,045;31,35;8,05;4,755;56,85;13,318;9,36;83,84;137,2;309,3;28,2
13.04.2017;12,765;60,15;37,25;9,45;47,1;#N/A N/A;6,359;87,71;34,46;119;12,245;25,795;9,5;88,5;22,015;24,66;#N/A N/A;50,61;70,46;31,1;15,482;58,75;23,185;33;10,05;64,5;194,6;63;11,97;15,28;30,91;3,62;18,2;6,128;18,315;23,755;21,5;27,155;96,76;446,75;#N/A N/A;47,925;41,71;33,95;48,02;#N/A N/A;106,9;17,065;58,54;5,49;26,513;9,035;2,386;41,855;56,09;#N/A N/A;35,83;13,1;25,91;21,125;31,99;8,05;4,79;57,217;13,368;9,226;84,84;138,15;308,5;29,415
14.04.2017;12,765;60,15;37,25;9,45;47,1;#N/A N/A;6,359;87,71;34,46;119;12,245;25,795;9,5;88,5;22,015;24,66;#N/A N/A;50,61;70,46;31,1;15,482;58,75;23,185;33;10,05;64,5;194,6;63;11,97;15,28;30,91;3,62;18,2;6,128;18,315;23,755;21,5;27,155;96,76;446,75;#N/A N/A;47,925;41,71;33,95;48,02;#N/A N/A;106,9;17,065;58,54;5,49;26,513;9,035;2,386;41,855;56,09;#N/A N/A;35,83;13,1;25,91;21,125;31,99;8,05;4,79;57,217;13,368;9,226;84,84;138,15;308,5;29,415
17.04.2017;12,765;60,15;37,25;9,45;47,1;#N/A N/A;6,359;87,71;34,46;119;12,245;25,795;9,5;88,5;22,015;24,66;#N/A N/A;50,61;70,46;31,1;15,482;58,75;23,185;33;10,05;64,5;194,6;63;11,97;15,28;30,91;3,62;18,2;6,128;18,315;23,755;21,5;27,155;96,76;446,75;#N/A N/A;47,925;41,71;33,95;48,02;#N/A N/A;106,9;17,065;58,54;5,49;26,513;9,035;2,386;41,855;56,09;#N/A N/A;35,83;13,1;25,91;21,125;31,99;8,05;4,79;57,217;13,368;9,226;84,84;138,15;308,5;29,415
18.04.2017;12,79;60,37;36,975;9,42;45,99;#N/A N/A;6,3;87,09;34,5;118,15;12,135;25,7;9,41;87,99;21,64;24,11;#N/A N/A;50,08;70,5;30,605;15,891;58,37;23,13;32,61;9,643;64;192,7;60,1;11,91;15,11;30,06;3,55;18,12;6,033;18,43;24,305;21,73;27,25;95,76;447,15;#N/A N/A;47,835;41,805;34,09;47;#N/A N/A;106,6;16,845;58,9;5,474;26,018;8,8;2,362;40,475;56,62;#N/A N/A;35,62;13,115;25,795;21,11;32,755;8,149;4,67;55,883;13,445;9,185;82,57;138,05;307,5;30
19.04.2017;12,67;60,55;37,595;9,4;46,72;#N/A N/A;6,33;86,18;34,4;118,8;12,32;25,76;9,448;89,18;21,855;23,89;#N/A N/A;49,99;70,25;30,805;15,732;59,17;23,45;32,67;10;63,5;197,75;59,6;11,72;15,44;30,51;3,626;18,055;6,023;18,6;23,805;21,95;27;97,69;451,25;#N/A N/A;48,4;41,585;34,295;47,72;#N/A N/A;107,35;17,09;58,75;5,545;26,156;8,96;2,34;41;56,01;#N/A N/A;35,79;13,2;25,725;20,865;33,475;8,2;4,577;57,1;13,527;9,296;82,85;143,15;315,8;29,5
20.04.2017;12,86;60,83;37,91;9,25;47,565;#N/A N/A;6,37;85,94;34,1;118,15;12,445;25,87;9,351;90,21;22,215;23,95;#N/A N/A;50,18;70,5;31,015;15,577;59,15;23,755;32,65;9,785;63,07;198,35;61,17;11,35;15,81;29,865;3,75;17,95;6,011;18,55;24,3;21,755;26,99;97,99;451,05;#N/A N/A;48,33;41,855;34,05;47,99;#N/A N/A;107,4;17,225;58,08;5,364;26,463;8,914;2,375;41,395;55;#N/A N/A;36,17;13,29;25,875;20,83;33,48;8,3;4,558;57,2;13,332;9,395;83,9;154,1;312,25;30,25
21.04.2017;12,66;60,85;37,69;9,204;48,21;#N/A N/A;6,311;89,47;33,3;116,9;12,305;25,715;9,32;89,7;21,885;24,07;#N/A N/A;51;70,2;30,97;15,486;58,8;23,62;32,785;9,715;62,88;201,25;61,97;11,065;15,79;29,66;3,697;17,99;6,029;18,405;23,605;21,75;26,9;97,38;452,75;#N/A N/A;48;41,95;34,34;48,54;#N/A N/A;107,1;16,99;57,99;5,496;25,929;8,872;2,376;41;53,6;#N/A N/A;35,61;13,535;26,11;20,89;33,39;8,3;4,55;57,2;13,164;9,26;82,61;160;309;31,28
24.04.2017;13,23;61,42;38,67;9,372;49,29;#N/A N/A;6,424;92,11;33,295;117,7;12,78;25,99;9,401;92,21;23,09;25,39;#N/A N/A;52;70,6;32,41;15,782;60,94;24,195;33,635;10,205;66,65;206,7;65,69;11,395;15,905;30,3;3,985;18;6,277;18,485;23,97;21,925;27,98;97,8;459,85;#N/A N/A;50,01;43,45;34,545;48,75;#N/A N/A;108,85;17,145;58,96;5,65;26,478;9,235;2,406;42;55,95;#N/A N/A;36,92;13,61;26,735;21,17;34,5;8,358;4,738;59,65;13,3;9,549;85,36;166,5;315,15;31,495
25.04.2017;13,9;61,57;39,485;9,45;49,225;#N/A N/A;6,425;96,64;34;117,75;12,97;25,915;9,543;93,77;23,205;25,8;#N/A N/A;52,08;70,4;32,42;16,491;61,04;24,205;33,525;10,4;67,28;210,15;63,52;11,39;15,98;30,245;4,527;18;6,525;18,7;24,34;22,06;27,95;98,49;460,7;#N/A N/A;49,615;43,745;34,98;48,955;#N/A N/A;108,8;17,215;58,75;5,57;26,71;9,277;2,525;42,625;56,55;#N/A N/A;37,235;14,09;26,505;20,15;34,995;8,6;4,678;59,533;13,182;9,632;85,01;169;322;31,54
26.04.2017;13,56;62;40,41;9,438;49,035;#N/A N/A;6,359;97,4;33,8;118,85;12,96;26,005;9,531;94;23,165;26,25;#N/A N/A;53,71;70,95;31,57;16,577;62,22;24,46;33,44;10,56;67,49;210,2;64,9;11,59;16,055;30,2;4,787;18,15;6,75;18,71;24,46;22,04;27,8;97,91;460,9;#N/A N/A;50,84;43,97;34,955;49,19;#N/A N/A;109,35;17,59;59,78;5,604;26,394;9,287;2,539;43,145;56,49;#N/A N/A;36,25;14,08;26,77;20,15;34,97;8,788;4,771;59,833;13,268;9,608;83,09;170;326;31,87
27.04.2017;13,545;61,94;40,265;9,536;48,155;#N/A N/A;6,35;99,6;33,925;118,95;12,645;26,205;9,559;94,29;23,15;26,72;#N/A N/A;53,43;70,7;31,44;16,677;62,93;24,485;33,2;10,21;67,63;214;64,99;11,29;16,17;30,3;4,815;18,335;7,03;18,74;23,89;21,75;27,8;98,85;463,2;#N/A N/A;50,77;45,47;34,99;49,88;#N/A N/A;105,05;17,325;59,94;5,755;26,384;9,129;2,561;42,76;58,99;#N/A N/A;36;13,62;26,895;20,565;34,915;8,74;4,735;60,383;13,309;9,547;84,68;171,65;323,7;33,1
28.04.2017;13,455;61,33;39,88;9,42;49,87;#N/A N/A;6,319;101;33,6;119,2;12,985;26,22;9,636;95,87;23,195;26,9;#N/A N/A;53,09;70,99;31,97;16,464;63,55;24,705;33,09;10,15;68,7;214,85;66,49;11,48;15,86;30,3;5,034;18,6;7,15;18,575;23,755;21,815;28,305;100,45;461,3;#N/A N/A;50,8;45,2;34,94;50,03;#N/A N/A;109;17,4;61,6;5,911;26,71;9,283;2,562;42,95;60,38;#N/A N/A;35,365;13,84;27,16;19,635;35,25;8,76;4,67;60,967;13,095;9,603;83,57;171,65;326,5;35,2
01.05.2017;13,455;61,33;39,88;9,42;49,87;#N/A N/A;6,319;101;33,6;119,2;12,985;26,22;9,636;95,87;23,195;26,9;#N/A N/A;53,09;70,99;31,97;16,464;63,55;24,705;33,09;10,15;68,7;214,85;66,49;11,48;15,86;30,3;5,034;18,6;7,15;18,575;23,755;21,815;28,305;100,45;461,3;#N/A N/A;50,8;45,2;34,94;50,03;#N/A N/A;109;17,4;61,6;5,911;26,71;9,283;2,562;42,95;60,38;#N/A N/A;35,365;13,84;27,16;19,635;35,25;8,76;4,67;60,967;13,095;9,603;83,57;171,65;326,5;35,2
02.05.2017;13,4;62,77;39,62;9,44;49,89;#N/A N/A;6,3;102,25;33,86;117,6;13,64;26,51;9,752;96,45;23,695;27,74;#N/A N/A;53,95;70,5;32,845;16,65;63,93;25,73;33,66;10,02;70,64;220,5;66,93;11,2;15,955;30,415;5,145;18,64;7,27;18,84;23,33;22,3;30,11;102,5;467;#N/A N/A;51,78;45,195;35,58;50,7;#N/A N/A;110,05;17,44;61,88;5,87;26,696;9,66;2,639;43,15;62,85;#N/A N/A;36;13,905;27,745;19,84;35,55;8,79;4,682;62,683;13,091;9,654;83,15;173,75;329,5;35,22
03.05.2017;13,24;61,67;39,24;9,39;49,45;#N/A N/A;6,295;99,1;33,92;117,95;13,39;26,655;9,756;96,36;23,6;27,19;#N/A N/A;53,6;70,2;33,52;16,818;62,89;25,95;33,865;9,926;69,5;217,5;65,5;11,03;15,745;31,51;5,335;18,66;7,14;19,075;23,75;22,165;30,9;102;466,35;#N/A N/A;51,64;44,08;36,395;50,48;#N/A N/A;111,3;17,285;61,91;5,853;26,671;9,573;2,62;42,06;65,47;#N/A N/A;35,7;13,72;27,485;19,72;35,6;8,77;4,707;62,317;13,05;9,584;83;173,65;343,9;33,19
04.05.2017;13,29;63,03;39,33;9,46;49,635;#N/A N/A;6,296;101,75;33,46;118,2;13,31;26,87;9,738;96,75;23,5;27;#N/A N/A;54,44;70,87;34,71;16,736;63,6;26,6;34,76;9,877;69,94;219;65,9;11,13;15,985;30,715;5,27;18,71;7,287;18,965;24,17;22,12;33,315;102,25;467,2;#N/A N/A;52,16;44,295;36,305;50,58;#N/A N/A;111,75;17,35;62,49;5,941;26,884;9,932;2,642;42,49;64;#N/A N/A;36,155;13,86;27,65;19,815;35,44;8,876;4,72;62,833;13,164;9,455;83,7;174,3;347,95;33,505
05.05.2017;13,205;62,84;39,395;9,44;50,38;#N/A N/A;6,25;102,1;33,8;118,05;13,14;26,85;9,77;97,5;23,305;26,94;#N/A N/A;53,98;70,45;34,475;16,727;62,84;26,08;34,52;9,95;69,99;207,3;65;10,79;16,095;31,135;5,282;18,63;7,101;19,1;24,45;21,68;34,26;101,75;471;#N/A N/A;52,39;45,16;36,495;50,11;#N/A N/A;111,8;17,71;62,25;5,913;26,859;9,941;2,555;43;64;#N/A N/A;36,25;13,8;27,6;19,83;35,545;8,72;4,69;62,717;13,173;9,504;83,37;173,75;355,1;33,25
08.05.2017;13,66;62,42;39,27;9,49;51,42;#N/A N/A;6,27;103;34,25;118,2;12,785;27;9,905;97,7;22,81;27,35;#N/A N/A;54,5;70,8;34;17,009;62,05;25,62;34,875;9,796;69,35;205,85;64,3;10,75;15,99;31,235;5,332;18,65;6,905;19,27;24,495;21,665;35,195;100;470,55;#N/A N/A;53,7;45,1;36,49;48,95;#N/A N/A;111;18,705;61,99;6,073;26,552;9,618;2,456;43,075;64,9;#N/A N/A;36,18;14,055;27,445;19,65;35,715;8,858;4,678;62,35;13,441;9,452;82,75;172,95;359,6;34,5
09.05.2017;13,7;63,09;39,385;9,5;50,84;#N/A N/A;6,35;103,45;34,57;119,6;12,82;27,2;9,935;98,41;22,485;28,11;#N/A N/A;54,53;70,41;34,245;17;63,7;25,525;35,185;9,768;68,84;211,5;65,61;10,645;16,105;30,63;5,429;18,705;6,854;19,31;25,625;22,17;36,37;105,4;472,2;#N/A N/A;53,39;46,055;36,95;49,315;#N/A N/A;111,3;18,74;61,57;6,041;26,33;9,669;2,496;43;64,98;#N/A N/A;36,515;14,205;27,535;20,075;36,005;9;4,693;62,667;13,473;9,536;82,18;175;356,2;34
10.05.2017;13,96;63,43;39,515;9,6;55,2;#N/A N/A;6,302;103,4;34,75;121,15;12,67;26,435;9,814;85;22,73;27,69;#N/A N/A;54,95;70,6;33,9;16,909;63,45;25,545;35,05;10,06;69,15;211,4;65,46;11,09;16,16;31,2;5,292;18,885;6,978;18,99;24,77;22,1;35,6;104,15;472,2;#N/A N/A;53,13;47,22;37,1;49,075;#N/A N/A;110,95;18,535;61,38;6,062;26,849;9,891;2,482;43,085;64,82;#N/A N/A;35,775;14,08;27,455;20,155;35,51;9,133;4,694;63,5;13,423;9,549;83,1;178;362,3;33,905
11.05.2017;14,225;63,4;39,59;9,623;54,17;#N/A N/A;6,276;104,85;36;120,4;12,265;26,195;9,433;84,4;22,16;27,41;#N/A N/A;55,05;70,52;33,835;17,014;63,12;25,63;34,84;9,886;68,38;207,8;65,55;10,71;16,65;31;5,277;18,77;7,031;18,85;23,745;21,55;33,5;104,9;472,9;#N/A N/A;53,49;46,675;37,34;49,05;#N/A N/A;111,9;18,135;61,23;6,056;27,7;9,907;2,468;43,005;64,6;#N/A N/A;35,27;13,39;26,455;20,025;35,66;8,991;4,699;63,233;13,609;9,398;82,51;185,55;342,85;33,7
12.05.2017;14,305;63,31;39,095;9,668;53,52;#N/A N/A;6,277;105,9;36,655;122,5;12,605;26,48;9,45;81,71;22,06;28,29;#N/A N/A;55,22;71,15;33,86;16,945;62,9;24,51;33,72;9,811;68,37;213,75;65,5;10,71;16,5;31,015;5,255;18,875;7,04;19,185;23,55;21,63;32,105;103,2;476,7;#N/A N/A;53,46;47,265;38;49,185;#N/A N/A;112,2;18,49;61,59;6,139;26,884;10,415;2,465;43,99;66,5;#N/A N/A;35,6;13,35;25,845;20,26;35,66;8,808;4,658;63,133;13,682;9,447;80,48;186,45;342,9;33,42
15.05.2017;14,19;63,44;38,86;9,69;53,77;#N/A N/A;6,267;106,4;36,75;121,6;12,77;26,275;9,419;81,35;22,05;28,4;#N/A N/A;55,14;71,6;33,905;16,945;63;25,445;33,56;9,659;68,62;215,9;66,3;10,96;16,42;30,885;5,22;19,02;7,15;19,2;24,17;21,68;33,955;104,2;477,95;#N/A N/A;53,84;47,39;38,4;49,48;#N/A N/A;110,75;18,8;61,51;6,149;26,918;10,455;2,486;45,505;68,5;#N/A N/A;35,555;13,28;25,795;20,74;36,005;8,766;4,68;63,3;13,764;9,582;80,5;194;351,2;33,8
16.05.2017;14,13;64,57;38,585;9,9;53,5;#N/A N/A;6,325;108,4;36,5;121,4;12,875;26,195;9,385;81,16;21,975;28,38;#N/A N/A;55,06;71;33,76;16,427;62,54;25,5;33,63;9,779;67,29;216,25;66,74;10,825;16,26;31,2;5,557;19,35;7,304;19;23,895;21,44;35,55;101,4;480,95;#N/A N/A;53,86;47,28;38,765;48,97;#N/A N/A;113,2;19,165;61,07;6,1;27,601;10,84;2,508;46;71;#N/A N/A;35,58;13,475;25,55;21,02;35,91;8,884;4,682;63,533;13,655;9,732;80,31;188,25;352,45;34,5
17.05.2017;13,97;63,25;36,65;9,876;51,68;#N/A N/A;6,291;104,55;36,615;121,45;12,465;25,99;9,35;81,85;20,795;28,01;#N/A N/A;54,66;70,83;32,855;15,641;59,65;24,82;33,07;9,818;67,78;216,95;65,29;10,5;16,1;30,78;5,5;19,175;7,032;18,815;23,26;20,74;35,33;99,06;472,05;#N/A N/A;52,51;47,4;38,945;48,23;#N/A N/A;110,6;18,725;59,37;5,849;26,562;10,075;2,443;44,78;69;#N/A N/A;34,76;13,18;25,375;20,2;35,61;8,85;4,55;62,417;13,227;9,825;78;184,25;345;35,88
18.05.2017;13,765;62;35,795;9,666;51,36;#N/A N/A;6,2;104,3;36,975;122,8;12,36;26,335;9,1;83;20,655;27,96;#N/A N/A;55,33;69,46;32,565;15,259;58,6;24,85;32,85;9,556;64,5;218,35;63,98;10,015;15,795;30,25;5,522;19,075;7,046;18,5;23,715;21,11;34,4;99,38;463,35;#N/A N/A;51,83;47,375;39,59;48,45;#N/A N/A;106,65;18,63;58,53;5,805;26,404;10,24;2,426;44,845;67,55;#N/A N/A;35,305;13,3;24,74;19,505;35,505;8,81;4,656;62,25;13,236;9,663;76,75;178,4;343,2;35,8
