Code,III(VA)~U$,AZN(VA)~U$,HSBA(VA)~U$,GSK(VA)~U$,BP.(VA)~U$,BATS(VA)~U$,DGE(VA)~U$,ULVR(VA)~U$,RIO(VA)~U$,RDSB(VA)~U$,RB.(VA)~U$,VOD(VA)~U$,REL(VA)~U$,BHP(VA)~U$,NG.(VA)~U$,TSCO(VA)~U$,LSE(VA)~U$,PRU(VA)~U$,BARC(VA)~U$,LLOY(VA)~U$,AAL(VA)~U$,BA.(VA)~U$,CPG(VA)~U$,EXPN(VA)~U$,SMT(VA)~U$,ABF(VA)~U$,BT.A(VA)~U$,CRH(VA)~U$,GLEN(VA)~U$,IMB(VA)~U$,RBS(VA)~U$,STAN(VA)~U$,MRW(VA)~U$,SN.(VA)~U$,SSE(VA)~U$,AV.(VA)~U$,FERG(VA)~U$,LGEN(VA)~U$,OCDO(VA)~U$,ANTO(VA)~U$,CRDA(VA)~U$,EZJ(VA)~U$,HLMA(VA)~U$,IHG(VA)~U$,INF(VA)~U$,NXT(VA)~U$,RR.(VA)~U$,SGE(VA)~U$,SGRO(VA)~U$,WPP(VA)~U$,BNZL(VA)~U$,BRBY(VA)~U$,IAG(VA)~U$,JD.(VA)~U$,PSN(VA)~U$,ADM(VA)~U$,AHT(VA)~U$,AVV(VA)~U$,BDEV(VA)~U$,BLND(VA)~U$,CCL(VA)~U$,CNA(VA)~U$,CCH(VA)~U$,FLTR(VA)~U$,FRES(VA)~U$,HL.(VA)~U$,HIK(VA)~U$,ITRK(VA)~U$,ITV(VA)~U$,LAND(VA)~U$,MRO(VA)~U$,MNDI(VA)~U$,PSON(VA)~U$,RTO(VA)~U$,RMV(VA)~U$,SDR(VA)~U$,SPX(VA)~U$,UU.(VA)~U$,AUTO(VA)~U$,BKG(VA)~U$,DCC(VA)~U$,JMAT(VA)~U$,MNG(VA)~U$,MGGT(VA)~U$,NMC(VA)~U$,PNN(VA)~U$,POLY(VA)~U$,SBRY(VA)~U$,SVT(VA)~U$,SMDS(VA)~U$,SMIN(VA)~U$,STJ(VA)~U$,TW.(VA)~U$,WTB(VA)~U$,EVR(VA)~U$,ICP(VA)~U$,PHNX(VA)~U$,RSA(VA)~U$,SLA(VA)~U$,RDSA(VA)~U$,,SKG(VA)~U$
7/2/2019,20194.5,130013.2,137673.7,178315.1,167194.4,151905.2,177920.9,161775.8,132295.5,179839.2,103047,74618.9,59720.8,108162.6,80871.1,45804.8,37661.4,78895.9,51256.1,74423.9,73938.8,35612.6,47879.6,47202.1,18273,21348.9,66403.9,38424.7,107378.4,73881.1,24224.6,63529.2,28145.7,25979.5,42363.7,46214.3,58341.3,28308.1,29663.1,45853.2,60585,19821.7,60087.6,45706.6,24411.4,38918.4,39410.4,22105.7,14530.2,54610.8,22843.8,26509.5,44396.1,11237.1,39727.3,20319.4,34092.5,12084.2,21030.5,21585.5,31133.3,22102.5,69091.2,25255.8,14500.2,23106.9,18084.8,19453.2,18153.1,19387.6,19729.2,28958.5,16224.8,27051.3,9705.8,18925.5,41799.7,28265.8,35080.3,17912.8,31713.7,19011.6,NA,11261.8,18513.5,8909.8,16692.6,23800.5,19326.7,39305.2,14977.9,13743.8,16298.3,36989.9,20353.7,12476.6,8773.8,13193.7,28359.8,174695.1,,15219.4
7/3/2019,17288,105185.4,111280.9,167580.4,194304.4,135253.6,138925.2,112103.8,149940.1,154667.6,151262.8,145956.1,64495.8,97619.2,87996.7,77881.7,30843.9,62551.1,40735.2,79032.8,114812.2,27717.3,46372.6,31336.9,17694.1,32083.6,89427.4,36429.2,165284.5,73669.6,26431.5,79506.3,28769.9,34633.8,49542.9,45747.7,31844.3,42243.1,15228.8,31402,49003.1,14711.6,31645.2,49984,25104,23991.3,29712.1,19606,17127.7,43063.3,17889.5,68167.2,68892.1,17295.7,21504.8,17317.1,28107.8,10062.7,35509.3,29601.5,30259.6,19363.6,32279.1,69066.4,16688.4,27642.8,13518.7,25301.6,16118.2,37193.4,22902.5,20827.1,18263.3,17723.5,12640.6,13081.2,57606.6,40535.4,31728.4,13910.4,11294.7,13773.3,NA,13849.2,17160.9,10999.6,15535.4,43871.3,25757.1,34754.1,13832.5,20837,22156.7,37581.6,18251.9,9161.8,10707.9,15681.7,28428.9,165817.1,,14716.1
7/4/2019,7928.2,64352.6,93720.7,66127,93242.8,69252.2,61387.8,74992.7,105717.6,70503.2,45574.5,191619.5,82793.4,89160.3,60239.9,30771.3,16428.1,57072.4,38166,64345.4,74032.9,19165.2,28216.6,21265.3,11637.7,13735.8,43764.5,28472.7,90205.7,28617.8,29784.2,41000.1,15420.7,19215.9,28511.8,37835.3,15177,25547.1,14521.6,12839.1,18254.5,30923.6,19431.5,11225,14207.2,13570,35731.7,19909.7,11910.8,16870.5,9185.3,23491.1,65916.9,9384.2,33458.8,10255.1,15674.9,12900,22512.6,38610.2,12024.7,14769,30611.7,18540.2,9067.5,12057.8,8122.4,13281.6,10022.1,56607,7394.8,14008.6,13675.4,11933.2,5939.8,7681.8,30803.4,12848.8,14987.9,11832.4,8531.5,11026.4,NA,3789.4,10752.9,5270,8261.6,12618.8,15560.3,20497,18285.5,11472.3,11147.4,11444.6,15532.3,9152.5,8608.6,7090.8,14562.9,107131.4,,9479.3
7/5/2019,16722.2,89369.4,114912.2,104369.2,181252.7,106569.1,99781.9,85523.5,237888.1,120618.9,72610.3,82827,64406,153922.5,58942,38439.2,33060,104080.4,73230.1,82649.1,101428.2,18626.7,40500.8,47296.7,21032.7,14304.7,53064.8,41600.5,108735.7,45964.1,25518.8,51277.3,35165.2,38360.2,44749.3,34678.4,47638.3,32060,20247,21847,29575.6,27517.1,19618,16540.1,16989.6,23465.5,33593.8,18749.3,12307.3,36314.2,16635.7,34118.6,43968.6,12704.7,31871.2,9255.2,30128.1,25319.1,24177.9,15543.7,26679.9,16513.8,41948.1,16203.1,19294.3,12624.6,12417.1,27651.8,17314.6,13127,14107.8,22803.8,18151.3,16717.6,8823.3,8676,29128.6,12817.1,23670.2,21682,11525.2,18655.2,NA,6023.6,11977.1,4785.9,14540.4,19900.2,16069.5,14042.2,11795.6,17050.4,18392.2,20201.4,24428.6,8935.2,6633.7,9894.6,21551.6,138177.9,,6597.4
7/8/2019,18349.6,111574.1,105010.8,157120.4,124785.5,94499.2,99546.8,74930.8,133646.5,107005.7,49139.9,75145.3,55825.2,131163.8,105490.4,47823.8,26389.6,82008.2,45671.2,69395,69637.7,54587,44213.4,35511.2,14104.8,23303.9,54805.5,62553,93681.6,60523.5,24827.3,76342.5,17560.2,63573.5,65056.4,36068.4,33459.2,36082.8,30538.1,15997.2,18284.9,18184.9,24126.8,16777,33845.6,20667.8,37070.4,14728.2,11845.8,33343.3,10977.5,31490.9,29795.2,16762.2,38634.3,15370.9,24966.9,23725.5,22957.7,24949.5,22927.5,30713.9,59766.7,29238.1,14395.5,15993.3,30520.7,18274.9,28050.1,13016.6,22290.5,46087.5,20686.1,14966.3,7942.1,17879,24694,20823.1,25255,15209.6,15971.1,39789.5,NA,7916.9,11697.6,7298.1,12947.2,17856.7,19485.3,16329.1,9106,15833.5,13936.9,25929.5,29887.4,9963.9,4893.3,20967.5,40888,135261.4,,4721.1
7/9/2019,22260.5,98566.3,106465.1,127094,113251.8,87187.5,140351.9,133685.4,190631,83142.1,94421.7,88854.2,53774.3,100438.8,88896.5,54922.5,26984.6,72192.1,46575.9,61316.9,128423.5,30799.2,51891.5,37541.7,13508.5,40673.1,74357.9,46651.6,98151.4,54573.6,33782.9,59172.8,16317.4,35022.2,25834.4,30149.1,49025.3,51118.2,49594.2,26486.8,32759.5,44552.2,22383.9,19376.1,20878.8,18547.1,27523.3,15982.7,14679.8,41818.1,14468.9,30402.7,30600.8,8340.9,34886.7,12912.3,34648.2,16819.5,29820.4,27340.8,27858.2,21644.9,61218.3,16055.1,14037.6,30038.2,10812.7,27359,16591.1,11374.1,44011.2,27965,18127.5,13936,11538.5,8819.2,36960.9,14753.2,26613,16791.2,12531.6,25534.1,NA,6041.8,22757.8,5094.4,37206.8,16156.2,25595.7,19176.4,8730.7,12254.6,14640.4,59652.6,20010.8,11193.5,5758.3,11913.9,26799.4,128620,,13847.6
7/10/2019,16233.7,97908.8,120445.7,116606.9,165253.5,111255,123461.2,109693.4,138220.5,95352.9,58856.2,84798.6,63843.5,110090.5,85158.2,47632.2,27467.2,75674,68461.1,72548.9,86199.6,30518.5,44599.8,56431.4,12749.2,20541.7,77895.6,30288.4,81235.2,60751.1,29553.2,53110.6,15506.8,28115.8,26584.4,27375.3,35960.2,38430.3,40789,24427,29007.4,24423.2,19826,20404.5,23265.9,22161.4,28473.5,20455.2,13321.2,54392.6,17627.7,32101.7,38840.1,19019.5,26613.7,13185.3,41063.4,20255.1,45585.8,28616.9,30785,18638.7,42770.9,12911.1,20140.3,18012.1,15160.7,22953,12323.9,11690.5,28973.7,31789.5,19241.6,23077,8769.7,9420.3,30969,14755.3,23148.5,18299,16084.1,20872,NA,5220.2,24494.3,7259.1,79172.5,11558.4,21303,13992,11636.8,11979.3,14354.2,48719,22682.7,8618.5,7013.1,8628,25537.3,163203.7,,10471.8
7/11/2019,18079.2,137594.4,89995,160998.6,110662.9,92447.4,98739.5,161546.1,129952.3,89222.8,164769.8,149735.6,125647,139161.3,143879.3,70036.7,82180.6,51834,40615.4,78341.4,53294.1,29925.1,69478.8,49462.6,13980.9,20403.1,96169.2,23268.1,84392.5,60892.1,36223.5,67729.1,14583.7,31031,30831,27194.7,37753.9,44704.7,49220.6,27795.7,39588.6,28263,26755.1,21809.6,16587,24245.4,45908.5,19990.3,16220.3,34558.1,15175.4,30281,35098.1,11163.8,36135.9,15801.5,29394.1,18175.9,58801.6,24719.1,32635.4,14538.6,25640.1,11641.3,11857,15091.6,10922.9,25362.8,12970.2,15550.6,19051.4,33427.6,23557.1,21538.1,15352.1,12991.5,33821.8,17594.2,18199.2,19109.9,19854.8,16122.6,NA,16061.6,19141.5,7897.8,24594.8,15917.6,19908.6,24881.7,10637.6,15120.5,19907.7,39009.2,16985.4,7272.9,4744.7,11590.7,14555.4,149674.1,,10373.8
7/12/2019,14581.8,173811.4,91651.8,112312.7,130964,69854.3,116883.1,86767.1,122980.1,101100.9,62989,70783.8,61736,80118.4,57594.3,53663.7,22520.4,45777,46708.1,86075.7,46856.1,40482.6,53534.5,26359.7,15107.4,14907.5,37836.8,31689.3,88860.7,60809.3,25066.5,84965.5,22627.5,31120.8,31503.8,25753.4,54491.2,34270.8,28261.9,15192.2,22413.7,17278.8,20326.3,17903.9,15338.9,11956.4,21942.8,16937.3,12364.3,33488,16511.6,38681.9,27328.7,7388.8,48406.1,7508.5,24515.4,9802.5,30801.8,18540.7,30232.6,13197,19869.1,8136.7,11425.4,12964.4,8818.9,14578.2,11315.7,13715.1,16978.8,38690.6,12491,11706.9,12383.3,8571.8,31868.2,16630.8,19328.3,14415.4,21078.7,15064.5,NA,6465.9,13254.3,8064.8,15229.9,24631.9,15482.6,33908.2,9771,16301.4,24353.2,39434.7,12499.2,6369,8127.4,15221.6,22518.9,140238,,9801.4
7/15/2019,12535.9,96682.5,101979.6,114053.2,157485.3,66728.1,150068,79435.8,123216,113392.8,44013.9,78458.7,58389.1,62128.2,59058.2,59569,29085.3,48003.7,39109.6,62401.3,67978.9,43317.3,120191.8,45570.8,11018.5,22219.1,52852.7,23746.9,60446.9,82177.1,23004.3,57459.1,19794.9,34528.6,31309.6,27814.2,25693.6,24992.8,24329.8,31992.2,21054.7,17429.5,32008.7,23950.2,15567.3,21449.5,22568.1,23073.3,10067.2,71052.4,16184.7,34556.9,16224.5,9210.5,41480,15061.7,73666.7,10208.3,22408.2,18264.4,19197.3,20471.5,21090.4,17806.7,12915.3,10773.2,5444.2,19129.6,12070.8,8798.7,18899.9,53265.3,25203.2,16603.9,8625,12116.1,29677.6,16992.2,15932.6,13198.2,21111.2,13160.2,NA,5453.3,19186.7,5924.9,41571.7,17069.1,20162.6,17207.6,9755.2,7994,16173.1,57063.7,13079.5,9639.7,4923,8636.2,20661.4,156962,,11868.2
7/16/2019,16471.5,100350.8,113677.7,143948.8,131195,94681,161942.2,92273.6,158904.6,286500.9,61434,101325.7,72643.6,90719.5,66828,61981,29617.7,88147.7,51039.1,85643.6,63156.4,40044.1,67880.8,63647,12675.3,23555.5,59705,54807.7,109935.8,51131.5,56954.9,61308.1,40964.1,52521.4,30355.9,38020.5,24400.3,25231.3,24993.9,30400.3,34299.1,41151.2,27461.7,38196.7,21524.4,36743,49879.2,21697.7,12800.1,64602.5,21456.4,125589.5,42280.1,8162.2,33432.2,14995.6,35285.2,17773.3,23624.1,17957.9,26226.8,17069.9,24488.2,13187.3,18247.6,13322.2,7838.6,47911.2,20509.6,16844.5,34762.7,34342.8,54538,18829,13229.2,8537.5,17015.3,21632.4,19046.2,23573.9,18568.6,16546.2,NA,8761.4,9929,24179.2,11188.6,19573.4,27940.4,16134.7,13422.5,16208.5,23932.8,72585.8,20480.8,8164.7,8142.3,13361.3,30203.5,224231.1,,11144.5
7/17/2019,13167.6,90091.3,118308.3,107910.3,244805.2,92490.2,101618.6,97610,130444.6,110989.6,69075,111496.8,88625.8,71261.1,75166,33921.2,19936,57373.6,37210.9,74026.2,58601.9,48427.2,46941,51274.2,14263.4,18386.7,52447.2,43862.2,67318.2,76527.6,28904.5,57543.1,22768.1,26923.9,48439.4,33005.3,28851.8,27547,45803.9,29555.5,29749.7,34064.5,57002.6,32964.7,32328.8,21659.1,29179.2,31361,12456.8,35295,46645.4,79947.4,22935,6970.6,33072.3,20197.9,31333.1,12017.5,29387.5,14941.8,28171.1,12393.2,25865.5,8070,26017,20522.2,13232.1,19566.5,19817.4,15473.9,30022.9,31646.9,28567,37721.9,35897.3,7465.4,33678.4,25089.5,34899.9,14302.1,17579.6,80538.2,NA,12630.8,13495.9,9790,19201.8,13463.1,48357.7,14360.8,9202.2,31921.2,14956.2,85496.7,23812.7,6358.8,7676.7,22340.6,17888.5,222723.8,,11262.4
7/18/2019,13436.6,106346.2,106097,87467.6,260452.2,165484,131614.4,94455.4,164431.3,108967.9,58972.5,84253.4,72002.3,92037.3,81555.8,48321.1,29273.6,58358.3,32429,60410.9,74518.7,39179.2,59440.4,30731.1,13099.5,22655.4,43928.6,42769.7,76046.9,85901.8,25794,54551.2,23952.6,41014.9,71587.9,26473.5,28759.4,34347.4,21462.7,14046.5,35881.6,60429.6,18714.2,19800.2,20287,15779,27016.7,23794.1,13137,26821.7,24250.2,74765.4,27336.4,5462.7,32066.1,13543.6,39219.6,14170,31804.1,18013.5,28677,19056.2,19137.2,10316.3,43029.7,10898.2,8236.5,18123.6,15969.5,11648.9,14207,41707.6,20787.8,17056.2,8946.8,7124.4,24800.6,31008.6,16590.4,14304.9,8426.8,38713.2,NA,6976.8,13566.8,14929.2,15467.8,17386.5,27850.6,12821.5,11896.5,13534.5,16355,55267.8,18802.6,10331.7,6764,13390.4,12509.4,184987.4,,9060.9
7/19/2019,19938.4,128717.5,141497,86474.9,169641.1,116691.6,135609.4,126519,140368.5,92868.6,87988.8,127848.4,89303.7,59142.9,58407.9,34619.9,29029.3,59026.3,44417.7,89555,84359.9,38430,37976.4,36980.6,12912.4,17827.1,42390.5,55064.3,96289.1,49510.8,33020.8,44028.8,24384.4,24715.8,46780.1,24836.5,22724.1,24384.2,29132.4,25699.1,17666.3,68359.4,40986.9,13963,18748.9,15160.7,21926,26212.3,15730.1,60703.9,15453.1,39306.4,32080,6213.2,37923.3,13498.5,33081.3,12402.5,23142.4,14240.1,22629.6,18399.7,19725.4,6194.6,32445.1,10778.9,8424.5,17796.5,22781.5,16107.1,19852.1,68074.5,24099.8,12920.7,12445.8,16191.1,21544.5,42777.5,20949.7,19954,7465.5,37493.5,NA,6357.4,14466.4,14574.8,18981.4,29668.6,26154.4,18530.9,10209.8,18723.3,12576.7,73852.4,16012,13813,8428.7,12256.6,19546,207721.3,,14020.5
7/22/2019,11057,123647.3,130546.6,116323.7,174291.6,100754.5,122849.1,84793.8,159231.3,86327.6,53023.5,83657.4,53133.6,76060.1,56888.3,44387.5,27013.1,60955.9,46054.6,68476.7,65747.5,22518.5,46349.2,29777.3,13525.9,12066.6,39653.3,39841,72807.5,53518.6,28349.1,70636,34408.5,28870,36024.2,35120.8,23388.9,25779,25157.6,18305.6,16187.2,22740.2,25027.4,20122.1,15594.6,17798.7,16583.4,19882.6,13221.4,30711,12516.7,39636.9,31010.9,10692.7,46051.8,9162.4,24906.8,10940.9,31233.3,21233.4,29487.3,21447.2,20443.6,12413,16834.4,10731.3,7565,12364.8,20154.7,14988.1,12605.2,67293.9,34256.4,18272.2,9907.9,9465.6,24791.2,34200.8,27122.5,22766,23321.3,18243.1,NA,7214.2,14204.6,11032.2,17683.1,29257.6,22737.9,17399.5,10452.3,27368.4,23780,161884,16706.7,5836.8,8297.7,10521.5,18010.1,115493.5,,7265.9
7/23/2019,19447.2,151348.5,157818.1,131609.1,224323.1,116792.4,143962.7,93300,155717.5,95868.1,97924,87178.4,51652.7,137111.3,68448.9,79507.9,39941,85015.7,61634.6,87431.9,117852.6,40940.7,46732.4,35282.1,11268,17999,39549.2,88923.1,122824.8,89992.9,39497,57370.1,26628.5,32231.5,66639.3,37179.8,28682.5,27780.7,22899.1,23521.4,32590,24024.3,21487.6,21719,22779.9,18440.4,18627,21198,15483.4,27735.9,23357.9,29528,36949.3,9159,38779.7,17591.1,56653.3,15799.5,27281.8,29650.1,28637.6,39445.5,21580.7,9444.1,11138.5,34014.8,7982.6,12506.3,15475,11509.5,26874.6,456660.4,28405.3,13029.4,12778.5,38107.9,24064.1,21837.8,30173,21746.6,14224.4,24845.4,NA,9594.6,15726.2,12839.6,13345.1,17884.2,22316.6,32020.4,13052.6,19626.9,12886.5,94460.9,21363,22076.9,6483.8,18260.3,24632.3,156944.4,,20284.4
7/24/2019,18811.2,159263.5,202988.5,182574.6,163416,95463.2,158019.7,115962.7,290135.2,108955.2,71576.3,119253.3,67579.7,164212.3,58978.5,53456.7,32638.3,70544.4,41145.2,98942.9,112951.1,33455.1,64248.7,39894.1,10335.5,35136.3,28718,29319.8,101046.8,51540,26728.1,93555.5,30764.9,33836.3,53646,39435.6,47329.5,30766.4,18893.4,27443.3,60110.9,23276.3,20703.5,20292.5,42167.9,31980.9,20714.5,19602,24557.6,27491.7,13169.7,45497.9,21004.7,7543.1,47367.9,20824.3,25664.6,18792.8,36251.5,23397,17624.7,27788.2,17266.9,14678.2,12200.1,18085,10682.1,14750.2,30930.6,14608,26299.6,43060.8,29134.9,29020.1,15385.2,11005.5,22514.9,25046.6,26458.7,29289.6,11507.5,29773.1,NA,7774.7,12576.6,10114.5,15726,17321.8,20365.2,12395.6,11771.6,30551.5,41068.2,237045.3,18446.8,12973.2,7112.3,11597.2,19903.6,179154,,6777.2
7/25/2019,16892.5,313002.8,223519.6,188472.1,168330.8,124795.2,244515.8,158362.4,175939.2,124452.1,73547.9,104208.4,174899.7,134699.8,73511.2,42459.1,39967.5,71859.3,49841.9,90912.2,106160,35364.2,82603.1,44981.2,16304.5,24921.3,30954.7,53295.2,111375.9,55078.1,31599.6,58307.8,25472.7,42049.4,85534.9,36874.7,22066.5,57426.2,21027.2,21675.8,37515.8,21855.6,14600.3,22189.8,41786.5,28397.6,26673.8,59967.9,17204.2,40571,17505.5,34856.7,28700.1,9622,28627.2,13350.1,28551.1,14034.7,38089.4,22108.6,29976.3,19405,22571.1,12813.2,14998,12142.5,8198.5,13560.7,24400.5,18292.7,25374.6,47339.4,31855.7,43560.2,10081.2,8816,19984.2,17621.5,34300.8,19570.8,21912.6,19109.2,NA,17946.9,37226.3,11535.1,15002.7,13918.1,13567.4,48095.8,18631.9,38322,19208.2,229270,16778.9,14497.4,6925.5,14123.6,19648.4,194184.5,,12570.9
7/26/2019,12220.1,170481.9,128074.2,150654.9,154937.2,82561.5,178283.4,127783.4,168916.9,96553.2,83555.5,366001.1,90368.1,84741.1,45645.8,61366.4,14256,79778.9,38740.6,117415,915910.4,27063.5,54496.6,35971.1,23920,21772.4,45676.9,39693.3,100648.5,41512.6,18630.6,44526.6,20348.8,47801.5,54208.8,31965.1,21063.8,45121.6,33795.3,15410.5,28649.2,29582,15723.9,15993.5,25139.4,17098,30233.4,32182.5,16283.7,21167.8,17721.4,22462.2,27199.9,7192.3,40431.6,14012.8,30030.8,11488.9,22064.9,11526.7,21513.2,18259.8,18322.2,7417.3,9239.5,8282.4,4543.1,13176.1,17162.2,8495.1,19285.1,43129.8,81064.7,28361.7,32816.5,6352.8,12398.7,20964.2,21827.9,27643.3,11617.7,18145.5,NA,11431,20174.5,5706.5,12000.1,17331,8380.6,28043.4,9461.3,32410.9,24266.7,45731.1,15723.3,5976.8,4534.6,16471.5,11334.4,137083.9,,7994.9
7/29/2019,18988.6,241866.2,182707.5,174143.6,196481.8,130542,171156.6,112243.6,132547,120288.5,99766.5,291812.4,117329,98799.8,65331.7,55282.1,110398.5,84605.7,60649.2,112883.3,122224.5,26319.2,63322.9,39804.2,22015.8,24681.8,52183.8,31280.1,100290.7,42546.8,30156.7,44246,22169.3,55615.3,97287,43063.4,46297.7,34539,25018.2,28322.4,27918.5,31051,21834.3,19860.9,32370.7,25958.5,26641,27119.8,29825.2,26709.1,28452.1,31730,25226.6,11948,30823.5,15637.6,25413.1,10820,22738.4,17445.3,22155,29855.3,17210.5,12279.1,13929.8,22286.8,15576.1,17698.2,12972.1,14725,21149.5,52487.5,52842.7,22461.9,17557.5,11102.1,15164.3,31808,19663.1,16259,23311.2,12262.9,NA,10822.8,23039.3,8362.5,13794.8,13204.5,16314.3,21433.3,12066.3,22226.3,18192.5,55401.5,18726.8,6939.6,7005.4,17334.5,22773.3,203717.3,,11094.6
7/30/2019,13780.9,158160.6,155272.2,151235.8,260107.2,144891.1,150205.8,107970.5,154614.4,167658.3,169122.7,143147.8,70547.2,86283.1,50837.9,53792.3,109350.9,73301.2,65811.9,136483.9,156524.8,35485.8,53499.3,40472.8,16165.2,24850.9,40507.9,51536.9,70664.3,81879.1,68544.5,53787.1,20111.4,49504.7,48861.3,48450.7,28669.4,52989.7,21882.4,20772.9,20724.6,48765.8,19672.4,25315.3,36434.3,32822.2,26430.7,20361,14671.5,35147,24667.9,34928.3,51907.4,13657,30186.9,18775.2,25084.5,11511.1,37215.8,29860.3,25580.1,105843.4,18412.5,12023.5,65808.3,13334.9,24588.1,16043.8,13360.9,17122.2,27494.7,47920.2,46743.8,18211.9,15690.9,9148.6,19513.3,16534.8,14308.9,18636,18510.9,15821.9,NA,16211.5,10831.4,8481.5,15104.8,15741.7,12764.1,21879.2,12208,27929.4,28131.8,39004.8,10988,9918.8,7294.8,16378.8,16011.7,144313.7,,10659.7
7/31/2019,25454.7,153427,159212.2,202591.6,259923.6,102912.6,149306.7,137244.7,232948.9,137901.8,137307.4,160818.2,132679.8,139644.9,62887,62640.1,87469.8,86465.2,96264.7,237626,188644.4,62542.3,109383.8,52150.5,9742.1,22647.7,98978.7,59070.6,141555.7,60872.2,58084.9,71683.5,18823.9,87994.4,95359.8,43082.8,49860.7,60368.4,23980.6,55068.7,25844.8,26015.5,23404.9,41233.4,31391.3,77529.4,31938.7,52139.6,37091.6,28533.4,29329.8,38466.4,48038.6,17872.8,42553,28262.8,31313.8,14202.2,50419.4,34768.9,30512.1,47900.1,27879.5,23193.2,38051,18078.9,16453,30027.9,30305.4,28474.6,29639.4,70928.9,45121.4,58452.8,13900.2,12000.5,19464.1,22648.2,16621.8,39573.7,16202.5,38829.8,NA,27131.7,11315.1,9785.4,20899.5,19238,19459.9,41995.3,28559.4,87346.3,47605,49758.7,25125.1,15197.9,7746,20087.6,30307.3,180048.1,,15951.9
8/1/2019,20806.6,114164.6,179636.4,135905.6,204941.1,164295.7,146062.5,110054.7,388655,227676.4,103987.5,157935.9,122278.5,163838.9,55136.4,47362.8,140421,96276.7,117533.7,128450.2,188371.6,35539.3,46057.8,44493.5,13540.2,28508.8,36865.3,32885.9,190848.2,44761.5,34189.1,92263.2,25249.3,41665.6,102834.2,68640.1,33501.6,63416,14437.3,28548.5,21824.8,12586.2,17604.3,39680.1,65252.5,51159.5,20076.7,24598.3,17912.4,23220.9,21847,42175.3,29940.8,13708.5,18504.6,15653.2,20317.5,12213.6,36050.1,25905.7,59846.2,30443.4,17973.9,44359,40241.2,16636.2,6496.5,43512.9,15186.7,15127.7,18920.4,100966.7,52082.5,33694.6,15943.8,15811.1,16532.7,21880.8,16914.1,13795,20474.1,32712,NA,16124.3,13942.8,6513.3,29030.7,18590.1,26290,24832.4,12455.1,34577.8,22923.2,71849.4,21232.2,14597.8,7639.7,37337.5,16115.1,266217.6,,11185
8/2/2019,18840,259864.9,242249.7,137871.2,250865.5,108247.2,172352.4,155349.3,302659.3,197061.3,90594.5,201771.3,63073.9,246624.9,61723.7,53424.9,112645.1,129065.5,269749.3,137879.8,200551.3,56523.2,65081.9,45675.2,20493.7,29013.7,93551.6,63246.2,196748.5,41698,87543.6,65354.7,23057.9,65068.8,33870.3,63965.9,44260.4,46175.5,47167.5,34929.2,30137.5,31206.1,28083,28484.9,25761.5,32157.4,27572.5,23981.8,18719.8,44123.3,24340.1,34875.3,90358,7136.1,33419.2,17696.8,32692.7,12752.8,31091.4,25221.6,24119.3,24405.3,19139.6,12212.6,66941.8,23109.1,9390,43344,17244.9,42185.4,50800.9,85107.9,45218.2,29078.8,15760.2,20285.2,25195.7,17887.3,21787.2,20903.8,25620.8,24381.8,NA,14963.8,8648.2,7505.7,21356.7,15571.8,12061.6,30824,13072.4,33978.1,30934.2,38152.5,28259.6,11118,13337.1,20652.7,18288.3,255305.8,,12654.8
8/5/2019,15667.6,195401.2,259278.7,141532.6,389953.8,120520.5,173832.2,108612.7,218160.7,144318.7,90148.8,273965.7,73074,134912.5,50823.7,325655.3,59864.5,174884.6,515551.3,110694.7,194447.9,65549.1,51005.4,56272.6,24291.9,36083.8,49738,42600.7,118010.8,41670.4,46864.1,73219.7,20521.1,46206.9,58991.8,65480.3,50859.3,51624.4,20028.3,26139.6,32870,16691.6,27183.1,42630.6,22835.1,47189.7,44467.2,33736.9,24584.8,40647.6,27195.9,39293.5,41169,12012.8,27540.9,17217.6,31496.8,12698.1,27051.5,31055.1,29987.4,27112,41702.5,11881,28814.5,27525.3,9579,29311.3,15776.6,17274.7,26415.2,59941.1,35170.2,38169.9,14732.8,15642.2,22919.6,24338.2,18208,19091.5,14785.7,19192.7,NA,13740.2,13860.4,11421.8,15496.6,23344.9,17805.5,24789.8,15435.7,40755,22030.3,31625.1,16791.9,11324.6,14919.2,20011.8,18429.7,251159.8,,14750.2
8/6/2019,15843.3,148952.8,190733.9,129169.6,221816.7,121895.5,125713.6,107947.5,192947.2,210832.7,104704,98495.2,66746.2,111477.8,87991.1,49947.7,57871.6,162118.7,109156.3,98902,152685,46591.7,74407.7,68295,20502.7,26253.9,74583.7,56305.3,111003,39400.2,43421.7,54925.5,16764.7,82312.2,49141.4,67155,48085.7,61700.9,23059.8,14720.6,20206.4,17612.6,21486.9,42216.9,23208.3,31094.8,86421.3,17994,24484.3,30461.7,17781.6,36398.1,31757.8,12974.9,25009.4,15125.5,41405.9,14933.3,60475.8,25759.6,32899.9,19577.6,26103.4,15170.8,17580.2,22790.4,14652.3,22626.4,14566.4,19800,60584.4,38433.1,24370.4,35490.8,11852.7,12348.1,26925.5,30500.3,16683.4,23918,73857.9,26986.5,NA,27586.3,19055.4,10254.3,27356.8,16538.3,16327.7,17586.7,9903.8,35744.5,24840.2,26829.5,17309,11296.5,22172.6,46461.4,26043.8,280250.1,,14858.2
