Code,@AAPL(VA),@MSFT(VA),@AMZN(VA),@FB(VA),@GOOGL(VA),@INTC(VA),@PEP(VA),@CSCO(VA),@NFLX(VA),@CMCSA(VA),@NVDA(VA),@ADBE(VA),@COST(VA),@AMGN(VA),@PYPL(VA),@TMUS(VA),@GILD(VA),@TSLA(VA),@CHTR(VA),@AVGO(VA),@TXN(VA),@SBUX(VA),@MDLZ(VA),@QCOM(VA),@INTU(VA),@VRTX(VA),@FISV(VA),@ADP(VA),@ISRG(VA),@AMD(VA),@BIIB(VA),@BKNG(VA),@JD(VA),@MU(VA),@REGN(VA),@ATVI(VA),@CSX(VA),@WBA(VA),@AMAT(VA),@ILMN(VA),@KHC(VA),@NTES(VA),@ADI(VA),@BIDU(VA),@EA(VA),@EXC(VA),@ADSK(VA),@LRCX(VA),@XEL(VA),@EBAY(VA),@MAR(VA),@MNST(VA),@ROST(VA),@CTSH(VA),@MELI(VA),@LULU(VA),@NXPI(VA),@ORLY(VA),@PCAR(VA),@VRSN(VA),@VRSK(VA),@WLTW(VA),@ALXN(VA),@ANSS(VA),@CDNS(VA),@CTXS(VA),@DLTR(VA),@FAST(VA),@KLAC(VA),@PAYX(VA),@SNPS(VA),@XLNX(VA),@CERN(VA),@CTAS(VA),@CSGP(VA),@IDXX(VA),@MCHP(VA),@SGEN(VA),@SIRI(VA),@WDAY(VA),@ALGN(VA),@BMRN(VA),@CHKP(VA),@INCY(VA),@SWKS(VA),@SPLK(VA),@AAL(VA),@CDW(VA),@CPRT(VA),@EXPE(VA),@MXIM(VA),@TTWO(VA),@TCOM(VA),@UAL(VA),@NTAP(VA),@ULTA(VA),@WDC(VA),@FOXA(VA),@LBTYA(VA),@GOOG(VA),@ASML(VA),@FOX(VA),@LBTYK(VA)
4/28/2016,7906842,2162202,4964033,10350000,2238543,788990.1,447572.9,833956.9,1050432,863124.7,349391.8,329498.9,334548.3,542277.4,726155.9,173345.5,1542609,632514.4,674265.6,383150.9,562441.1,521723.3,322850.2,410464.9,135469.5,469428.4,93926.3,264561.5,237436.4,75222.1,395091.4,991346.3,316082.8,494438.9,364187.8,179889.1,212559.5,232252.7,228566.4,206367.9,154280.1,132279.2,144292.1,679468.2,266060,149236.8,153847.4,256106.3,125784.6,335107.6,504002.3,414351.3,117431.7,186766.5,59730.3,91124.4,484094.1,491354.8,131966.9,86703,45850.7,112889.1,471384.6,22283.4,42336.8,128146.2,116211.8,225581,106045,105453.5,28443.9,816778.6,78080.4,113549.1,115088.6,65390.7,150325.1,39991.2,217464.4,61073.4,64925.5,127141.8,69872.3,93204.5,320993.3,85171.1,357543.1,17408.5,16909.6,680019.9,98708.3,51471,103765.9,275066.6,63275.3,186037.3,336642.9,NA,86195.8,2007581,89040.7,NA,95349.3
4/29/2016,6405345,2414816,6812607,4342014,2063471,1105790,473495.4,928714.8,1249156,888458.3,285379.3,295824.7,532323.3,852544.7,391122.8,210072.3,3006060,1310195,619447.5,508184.1,615889.4,678102.3,442256.8,578130.9,161885.2,244042.9,98639.6,202682.3,176252.4,62590.5,533291.5,1371279,353104,440463.6,337516.6,219923.8,285611.2,428364.5,303075.1,287630.4,249437.2,215549.9,147089,1364292,230751.1,186921.2,104181.4,347294.9,154055.7,489750.8,453361.3,741585.3,166298.4,257532.1,60353.7,76166.8,683422.6,280888.3,137688.8,139112.3,62051.3,110802.2,286339,39234.6,44010.9,141029.5,169471.6,182334.9,62017.7,119069.4,84686.8,195027.8,156223.1,64506.4,58957.2,219124.2,112334.9,60120,153916.8,73567.6,107950.5,144352.6,73296.1,96933.1,584206.5,127071.4,615860.8,51324.4,25782.5,967502.4,93336.4,47316,255311.1,473583.1,91273.8,170955.1,784824.4,NA,72583.1,1723751,76598.8,NA,117246.9
5/2/2016,4486907,1665340,4457515,3311147,1190383,643621.6,413056.4,748228.6,1149913,653014,229972,220584.9,503437.8,385268.5,264195,147510.8,1190838,917756,629167.8,284561.4,372603.8,491107.7,361190.8,361799.6,184107.3,177498.9,78547.7,198720.7,149944.2,62550.5,369455.1,683172.8,241960.1,251622.1,275614.5,260554.8,186951.7,260257,240327.3,265625.4,294670.2,117868.9,96552.1,1834982,210080,134045.8,80253.4,284726.9,120963.1,258571.8,320532.7,544459.9,72930.3,313207.7,45900.5,94201.9,315066.5,155343.8,136482.8,122733,39046.4,92452.8,190905.6,40050.9,53350.1,90728.5,112844.5,156370.4,61069.6,66376.9,40641,137179.5,100461.5,42356.7,43527.2,88119.9,84219.9,38027,115184.1,77954.6,101965.1,95245.3,113910.1,64548,258644.2,67909.1,306769.3,32115.4,23776.3,414063.2,82431.6,57691,104420.3,307994.6,55915.1,139867.5,342725.8,NA,43593.5,1145153,44849.7,NA,55797.8
5/3/2016,5381117,1319599,3322866,2838195,1371774,821149.7,408561.4,948037.5,973324.5,691410.8,198976.1,169685.7,333252.4,448592.8,352188.4,131288.6,865788.4,1009146,403191.7,343800,326231.3,442765.8,256150.1,396901.4,90320.5,169351.5,79834.3,289029.8,214802.1,49938.6,440368,1160451,311206,288611.9,273389.9,147501.4,256117.9,429726.1,333951.4,321547.8,197418.5,121852.4,93134.4,957898.4,201799,221524.2,108679.5,252107.9,101260.5,228765.3,326243.4,181724.9,85720,264665.6,71113.1,123978.1,300270,219843.3,118888.5,63023.3,73413.7,163905.7,327466.1,24010.7,40578.2,86783.8,90428,116210.3,61472.8,78677.3,24802.4,126709.5,89939.6,49900.1,40671.3,52218.5,103282.2,26304.1,135829.6,136975.3,82013.2,86943.3,90361.3,63810.2,228351.9,81448.4,367219.8,47553.3,20505.3,306623.6,46723,62395.1,115338.1,315645.6,65051.3,188320.4,355059.3,NA,52699.7,1072417,57249.2,NA,120812.9
5/4/2016,3876432,1209491,3103441,2760332,1214937,695963.2,400780.4,868496.6,674086.5,681119.4,456954.1,158963.3,319559.1,470624.4,310453.9,147778.5,1047340,1973569,307378.7,297432.7,287649.5,366916.8,232871.4,606153.8,119206.4,154477.9,98946.1,105370.9,162547.1,31362.9,473698.9,3553292,378700.4,409595.1,366583.3,196960.5,156051.3,283567.9,240584.7,437898.9,374452,125029.8,130837.7,705192.8,199090,206311.1,134389.9,260172.5,138248.4,193621.3,299827.8,160375.3,95642.8,291391.6,46595.8,72161.9,282527.1,157047.8,190006.5,88253.7,77753.8,201678.3,182426.2,47795.3,44464.2,74221.7,85047.1,133379.3,30005.7,71437.2,18179.6,147706.6,93140.5,40178.8,40444.2,51133.8,95307.6,35729,177025.4,91600.9,59983.5,125178.6,99389.8,86836.9,164214.8,135121.4,448300.6,63229.6,26237.8,368403.8,65249.6,53879.9,105773.3,327504.7,62577.1,114206.3,397305.9,NA,41746.3,1178180,133970.1,NA,79084.4
5/5/2016,3342281,1268715,3244207,2604238,1058642,698520.9,354383.3,608252,938195.1,509202.3,216375.9,177168.1,719310.8,358708.9,277077.6,153002.5,690531.5,2428317,330574.9,240568.8,231194.8,350433.8,224178.9,519860.8,106968.4,150687.3,136087.1,442674.8,221961.8,80144.4,292409.9,1018483,332309.4,269339.9,565426.5,346824.6,172303.7,206037.1,184151.8,286334.4,719374.4,132719.2,85034,630317.2,303041.6,236519.8,86699.1,216344.9,122726.9,188855.8,212493.3,123500.4,107641.8,359547.9,86945.7,126486.1,425214.8,167115,107374.2,92185.3,56822.1,243702.4,142832.4,160727.1,54625.4,148605.2,152213.1,177153.6,77967.8,128514.2,25287.6,130596.8,134951.6,42893.5,41214.5,64594.9,134091.8,30562.9,74507.2,105896.6,95863.7,86278.1,51782.3,110217.6,182826.9,103861.5,383355.4,48543.9,29513.6,245904.9,55070.8,25435.1,129297,273916.3,74503.4,173889.6,280314.9,NA,39526.2,1178057,43231.6,NA,106345.4
5/6/2016,4044338,1239878,2910778,3131453,1440230,586419.6,370962.9,674509.4,936613,475562.2,160946.2,137277.2,538690.2,458553,258688.1,100809.9,785362.9,1209302,527337.5,423283.4,456821.2,356620.4,198827.3,478506.6,88727,169407.4,206155.6,389932.6,244249.3,43646.4,316191.1,713900.8,384359.4,209632.4,328418.9,711830.8,123579.3,900917.5,139921.7,313186.7,332525.5,135477.1,147176.2,540734.2,212999.1,209168.3,122218.7,175828.1,147579.5,188040.1,128987.9,207336.8,117309.4,440122.8,103618,166519.2,235317.8,129090.5,146521,58580,52217.2,395357.6,131907.1,133979.7,47851.1,83672.5,97174.9,97417.8,54321.7,101744.5,25848.4,71919.6,373800.3,71540.1,14861.9,60871,118319.3,27806.2,110540.6,133316.5,73402.1,64064.1,66237,102846.1,192476.1,121791.4,416463.8,48144,15699,204179.2,56776,59516.8,100554.8,417049.8,62763.6,160233.9,312519.6,NA,79826.4,1294184,31030.8,NA,113447
5/9/2016,3067246,901603.2,2707544,2526651,1389908,504445.6,466690.9,450730.1,867672.6,395365.4,293985.1,133087.5,421552.8,464553.4,233014.4,84476.9,727113.8,1005671,479119,246965.9,215307.1,338904.1,281567.6,367040.1,72760.9,158205.9,146881.9,291437,233674.4,58103.5,384777.3,529559.3,1053251,202354.3,357274,402757.4,145076.1,503327.4,111797.9,160992.5,275416.4,119341.3,117712.3,1109303,196691.3,175599.1,94582.4,182307.8,165628.9,188652.3,160544.4,155414.7,133762.5,249612.3,52098.7,122190.5,191669.6,118781.1,136616.9,68130.2,39881.6,112993.4,136498.3,51325.7,65818,67681.6,155310.3,88146.6,28364.7,68465.6,17088.1,96817.4,181795.3,62312,23513.7,54782.3,70549.3,27890,85291.9,96884.1,70550.3,86520.3,85267.3,158326.1,162466.3,52242,308940.9,24469.6,17262.7,172620.3,52854.8,27782.1,152918.9,212474.7,49035.1,166947.9,166482.1,NA,83363.9,1080152,42549.5,NA,108385.9
5/10/2016,3132695,1162259,4269284,2787129,1203097,510738.9,413160.6,609777.1,1029405,673544.2,241448.4,173455.3,290496.2,405384.9,262730.6,272358.9,586711.4,844012.2,481533.2,265957.6,261252.1,455256.1,246378.8,425268.2,74968.4,184561.6,130753.8,362425.2,157219.6,34007.7,280784.1,682790.2,374756.4,196158.3,283306.9,519059.7,160694.6,258724.3,232730.2,112419.8,307085.9,148906.3,146732.5,914296.5,491777.1,181930.4,148893.2,208622.2,130787.3,204921.7,435504.9,573938,138332.6,229040.4,48379.7,71384.2,171479.1,114602.3,126059.3,65637.8,32346.6,249062.1,131527.7,72034.9,80336.6,120303.1,103647.6,87330.5,47640.6,86294.5,17281.8,81300.9,149302.6,50512.6,43080.8,82325.1,74490.9,26659.9,97057.4,87255.1,56083,123350.4,116850.2,71894.3,155047.1,41312.2,272774.4,39712.5,15339.8,178753.2,79454.3,36310.1,146257.6,224322.5,51530.3,177485.3,406101.1,NA,182880.2,1131630,34251.6,NA,198722.7
5/11/2016,2668203,1232843,5223451,2647992,1096217,473918.7,362890.8,518186.1,1060983,507169.9,296441.6,151324.3,414705.8,426231.6,239426.8,163167,714555.6,1090814,834699.6,241536.4,260029.2,458515.2,229707.3,435111.5,63332.9,142739.9,148589,170366.4,136745.6,27549.5,261946.9,631066.1,449305.8,181096.3,266568.3,378982.2,115457.4,473518.4,410196.5,155944.9,241709.6,265250.8,89102.2,1005668,1605062,143733.7,111542.2,144983.3,99216.7,180508,184625,251122.9,303436.4,179565.6,52289.3,174942.2,135656.4,150425.6,109983.3,62729.5,38151.7,74209.6,158474.6,49080.7,38663.7,58961.4,173614,93059.8,97947.5,85177.8,23453.8,100112.7,75792.9,42672.1,29408.5,43908.8,57053,25622.5,53520.3,59781,48444.8,75405,115160.7,58136.3,140524.1,34313.4,271185.7,27214,20049.9,125967.6,44574.3,77611.4,79393.6,235811.8,56002.8,194021,284250,NA,66406.5,1216877,83299.6,NA,119709.8
5/12/2016,6907083,1239155,3620234,2642798,986820.7,621186.3,338863.3,523994.3,1778719,518886.5,596968.7,114948.8,420453.9,456617.3,250098.6,164422.3,999053,755647.8,2108160,373060.1,296189.3,386247.3,430666.6,492311.9,72861.8,167372.5,84526.9,146596.1,240823.5,33351,341154.1,905180.2,637508.3,396488.6,358212.7,306004.2,205977.5,245438.5,232408.9,163847.1,209274.2,487729.8,125240.3,660083.9,616742.5,176664.4,113710.9,174565.4,159508.3,256685.7,174989.3,217730.4,198683.1,160675.6,43834.6,129554.9,355689.5,169187.8,96541.6,55789.7,45004.2,58833.3,161363.1,50576.9,41586.4,71691.4,144304.8,153819.4,47330.1,98606.4,30199.6,110960.4,91591.4,41765.9,35829.3,61266,109794.6,30558.9,93861.4,92394.8,41736.6,79092.6,59553.9,72580.4,321211.5,95428.1,452337.4,39707.6,20509.9,118433.1,88116.1,47018.2,126563.6,349654.3,63394.3,157112.3,275248.5,NA,152190.6,971075,100525.3,NA,188363.4
5/13/2016,4030728,1161594,3390910,2175923,916461.9,599570.4,816782.4,556175.1,1012391,513375.3,2117014,214067,434606.6,374449.5,232807.1,140135.4,691951.2,589218.8,1525581,305402.6,232638.3,306243.1,542672.3,359339.6,80058.4,91385.1,109205.9,160474.6,143205.1,60522.5,261713.9,617177.7,372783.6,206439.6,426687.1,392740.6,222416.9,320867.2,199758.3,125796.9,244143.1,353560.9,103212.1,504475.6,315949.9,115408.1,90950.3,160285.6,113412.8,203468.4,255363.1,136656.5,185243.8,214797.8,27613.4,120522.5,231006.3,254605.4,74388.2,42630.2,43813.3,88078.8,158745.3,39823,80713.1,56772.3,238606.5,93904.6,43884,66034.7,26989.4,127275.3,97634.3,64202.7,38419,90750.9,119627.4,22000.6,92728.4,79108.5,36507.8,112939.8,96806.5,62004,299469.1,81053.1,320856.4,19616,22373.7,138892.9,55597.6,67201.6,103189.8,253670.6,60900.1,130163.4,312725.8,NA,211874.5,935893.5,70667.5,NA,447535.6
5/16/2016,5723159,1034090,3838848,3697034,820776.1,662709.7,442382.3,562183,997020.3,543940.4,1024251,186196.5,380370.9,369542,405627.3,122928.3,542016.4,619834.8,3496392,289723.8,247919.3,529614.1,252886.8,353707.6,108643.1,170743.3,78413.8,150232.8,140579.6,55687.8,347000.4,554293.3,339297.4,156051.9,506224.4,304436.3,154001.5,409603.5,154916.9,108904.1,177011.9,295381.8,105191,915736.6,329774.5,161653,163270.1,300898.9,113408.3,132827.6,179291,127844.7,176423.1,183819.7,28794.3,134537,233169.3,155085.6,111859.8,66400.1,41070,65486.4,187479.9,39463.3,83217.4,111835.2,201968.4,101757.9,116141.3,82805.3,46679.9,124290.6,76061.1,59402.4,48260.7,94665.9,80016.6,43143,91541.8,88841.6,43850.6,92814.9,80475.6,102061.6,203126.7,56374.8,394755.3,20878.2,16729.5,194747.5,61244.2,77547.5,111276.9,269813.4,43374.5,100323.6,234419.8,NA,133895.8,939590.8,148111.3,NA,206686.9
5/17/2016,4397619,1410274,3593979,2515428,1209694,774430.3,558170,692559.6,1033671,971882.9,662310,316751.9,421715.6,675526.6,421286.3,308994.4,695599.2,586618.4,4417042,300501.8,271406.6,578735.2,371943.3,487941.8,93668.1,175809.5,111958.3,129177.4,221169.8,77296.6,306917.8,586584.1,351270.1,215070.7,525170.5,407757,232599.3,593163.1,155140.6,165034,613138.2,259302.3,161646.8,864506.3,384881.4,155586.9,110387.3,246183.4,133497.3,232825.8,184197.8,203363.1,271091.4,274852.4,54814.9,96513.5,189090.2,312199.9,73962.6,108856.1,36853.1,71596.1,217790.1,46816.2,50231.3,82345.3,204723.1,92573.9,92612.8,74420.1,33281.2,144203.4,136545.9,58328.8,31806.3,92126.2,72736.9,72336.4,113427.4,76753.1,52896.7,132751.7,68460.4,102369.5,195710.3,85750.6,436307.6,15349.6,28711.8,185575.9,73713.6,88033.1,156999.6,268443.1,60968.2,179387.9,248953.3,NA,154573.9,1424092,67347.9,NA,222359.5
5/18/2016,3978005,1264701,2982690,2543596,1173092,674860.5,704759.1,866940.1,1258504,801464.9,585569.1,193956.2,801141.8,487257.8,405106.3,205838.2,621663.8,1186390,983585.7,325243.1,271280.8,409042.4,286036.9,556445.5,106983.6,157125.4,131016.5,108807.8,257203.6,76096.3,274817.4,481679.1,299956.8,272660.4,503702.9,294868.1,215150,450190.2,199484,112693,706203.9,231666.1,178348,546168.1,328963.6,215220.8,141988.6,172885.9,149447.6,210304.6,299528.9,273946.6,174104.2,178848.4,62101.7,107850.7,324883.1,270763.9,119226.4,59341.8,65388.6,78497.4,177130.8,67544.1,63373.6,77501.4,342712.6,116078.5,56354.8,72584.1,57465.7,120103.5,104616,72713.2,27110.9,83012.5,83890.7,66436.2,74784.1,60251.5,78521.1,103077.6,66887.9,83912.3,167848.4,107281.3,299840.2,23044.4,22342.6,297181.4,52218.8,109312.9,130321.8,203906.6,56565.9,213152.4,285611.1,NA,115431.8,1248799,33135.9,NA,169971.1
5/19/2016,2860342,1194195,2101341,2394517,1092561,644687.7,476894.4,1392157,1023760,538774.4,432892.9,190364.8,402637.9,448133.8,642926.8,121771.1,758774.3,1458314,987778.5,248854,247449.6,412518.5,226498.6,453151.3,84559.9,135430.3,65669.7,126853.6,160514.3,66610.6,331038.4,683829.7,299161.1,189299.4,482487.8,287332.1,169061,229217.3,284156.5,78097.8,324200.5,169909.6,98716.8,404431.8,237779.7,163933.7,130415.6,133692.9,103091.9,121576.5,228598.7,118377.6,304972.2,222147.3,67065.2,92558.6,176513.3,260037.3,241361.4,50403.2,49500,74533.6,181418.6,64970.6,61917.7,83291.4,255024.3,101696.8,48162.7,63701.3,61023,186866.8,100178.1,52828.5,25106.2,47726.8,55080.8,32608.4,123867.2,157779.4,50238.9,73554.1,107722.2,71041.8,161261.5,88283.4,284529.3,24691.5,27850,243399.3,37100.7,190020.3,147939.2,246398.1,48153.8,108523.8,195370.7,NA,158723.6,1169358,53516.7,NA,227416.9
5/20/2016,3043932,1213821,2052492,2225224,1257062,686215.1,562105.1,915461.9,1387890,683529.1,432834.9,214139.4,298449.3,462254.9,471277.9,290697,656837.3,1965486,1273530,378965.8,370422.3,462510.7,268668.6,757969.5,120527.2,139436.7,111168.1,118279.1,247101.2,53203.8,353025.1,557886.7,270966.8,331050.6,306622.3,437821.2,142990,478327.9,1199243,107554.8,224254.2,204134.5,109307.8,383122.8,276913.8,129058.3,270843.7,267055,119895,161503.8,195803.8,138399.8,614749.6,293035.2,89892.8,108752.3,366352.1,195992.5,122821.3,39708.4,86445.9,102249.1,138276.3,74495.4,119038.4,89713.6,229171.4,119544.6,70905.6,81983.2,60965.4,114068.8,172793.8,95157.8,27217.8,97731.6,85237.3,34138.8,161235.6,105420.1,60764.5,74758.3,113720.4,82997.5,143881.3,114700.1,234895.4,28069.1,25610,247270.9,74206.8,130031.1,132973.9,146685.1,66520.6,201459.8,241740.3,NA,136879.4,1296737,54513.7,NA,149436.2
5/23/2016,3674370,1311276,1815431,2379683,892059,632797.2,420741.5,557589.4,1323164,731762.1,459122.8,106073.1,260883.2,230942.9,344295.5,178076.5,649320.6,1115326,1490113,262094.8,217548.9,401419,284365.1,526993.4,216056.9,103500.4,71960.2,91839.3,138689.4,143382.3,225258.8,496689.1,194040.5,313498.1,426997.1,212646.4,120833.7,278410.1,569239.5,63702.4,165514.6,99777.3,86373.2,277110.1,237996.4,38239.1,188320,248068.3,33926.2,126556.3,129901,147610.6,228115.9,190946,61433.5,95959.8,230766.8,155573.1,73935.3,44544.1,28825.6,80675.6,140342.1,43510.8,84844.9,141107.3,179408.8,64106.3,60556.5,62265.4,32214.8,125560.9,87038.9,47621.1,19216.6,64351.5,67087.8,47553.3,91718,70030.3,78841.2,71791,94167.6,136538.6,223658.3,147749.9,207687.7,64311.7,26755.9,120995.7,62356.7,59554,180691.5,166834.1,73621.3,199956,201609.3,NA,144636.8,940039.5,37074.6,NA,155283.7
5/24/2016,3429868,1781356,2136020,2363532,1383883,733717.3,348258.3,754423.8,2080243,620241.1,468481.9,298759.4,401722.1,392967.6,293505.3,181977.1,1130385,654804.3,786862.6,300174.6,272175.5,428491.4,285079.5,725531.8,302758.3,131013,97006.6,188634.1,207269.6,139983.9,423783.3,492026.1,423210.8,289652.3,441548.9,294946.5,217629.3,361773.4,444850.6,114237.8,200284.9,313627.7,95670.6,814535.3,283895.8,184594.7,115132.3,284040.3,95309.4,192702.8,148305.7,177854.7,160074.2,230287.6,59182.2,98064.3,476619.4,193466.7,95260.4,36077.3,37170.1,96422.5,169957.3,47933.3,128842.8,118196.6,229979.9,80740.9,66857,99724.2,73587.8,620136.3,64469.7,96668.1,22751.1,80284.6,100501.9,29925.7,139089.9,84817.8,63475.9,80268.1,123813.1,89136.6,183403.5,104923.9,223279.4,69634,32711.7,263617.2,78432.5,85389.8,271292.4,166166.4,105696.2,289076.9,301453.2,NA,159881.9,1384313,76229.8,NA,165592.6
5/25/2016,3830726,1263648,2321375,2364586,1192391,578463.8,326655.3,743261.9,1510484,564583.2,517968.4,194683.4,601080.3,473685.4,254428.1,97019.1,1006659,687986,893529.4,332698.6,349191.3,448672.2,223364.6,519645.8,492767.8,142535.7,81922.9,123233.4,152571.5,104769.4,499668.9,437373.9,419096.3,339979.4,380277.1,299394.4,130753.8,317316.9,348910.8,127463.1,227828.3,200951.3,84263,632888.3,150434.6,240805.3,119598.3,237222.3,112151.3,176814.7,181177.5,227604,155203.3,241537.3,26586,68941.5,268760.8,289477.4,114417.8,44913.5,38820.1,58582.4,207660.9,65480.9,108025.7,254064.8,262794.1,86368,50795.2,104951.9,66988.6,249676.3,68778.8,76408.8,20860.4,53531.5,102482.2,36306.8,148702.2,106931.9,75039.7,94260.7,124372.6,108204.3,158065.7,94996.7,240331.9,41734.3,49440.9,186726.4,98688.4,77173.9,193293.3,165658.4,145565.1,260297,375808.4,NA,107294.4,1183509,98895.1,NA,198858.5
5/26/2016,5611829,1259102,1744508,2202452,1001964,400141.3,462241.9,560205.1,1833214,455032.6,353986.6,196191.3,1160107,281480.9,224916.9,151442.5,694078.3,906739.4,730388,282182.9,204165.9,522367.3,194555.4,391291.3,283835.8,117729.5,55690.7,91452.9,207356.2,97168.4,516962.1,419419.9,288277.9,281155.8,287488.9,322204.5,98768.4,286567.3,292496.1,80756.9,203719.6,201634.9,60257.9,624723,138937.1,121136,85112.1,155926.4,100521.7,133669.9,132874.4,119580.2,138630.7,195254.7,42584.7,60755.7,231127.7,203779.3,96221.1,42637.9,25650.8,79290,136693.6,45326.8,62303.4,142109.2,1017818,91643.4,32877.8,113534.4,37414.5,118702.7,54418,53867.7,27350.1,66497.1,89165.9,23826,99122.6,98263.5,48651.8,76770.1,108283.3,114497.6,112643,177151.5,228332,44142.2,117637.4,136309.1,44160.3,50210.3,164723.9,217734.9,197978.7,408695.3,358779.1,NA,170520.2,1140658,74277.8,NA,374908.1
5/27/2016,3632529,924184.9,1605474,1611188,1297443,420725.2,293296.4,481847.7,932782.5,508132.4,317918.2,159967.4,499053.7,213383.4,223517.2,99242.6,525120.5,814297.9,614996.4,286066.9,232022.4,366645.8,233342.8,326720.6,149177.3,99757.3,68634.9,94787.5,154222.6,155499.1,356656.9,389601.8,387146.9,365527.4,216324.6,246879.3,155050.9,231213.3,452334.4,94650.7,106996.1,251906.1,58547.6,1028720,175259.1,111337.9,112665.6,309490.8,87321.1,195630.4,107073.4,99448.1,121314.8,141764.8,30053.7,79718.5,272841.6,134906,57642.8,39896.9,37510,92122.3,163517.5,42027.2,72070.7,66966.3,521982.4,98071.3,43799,92738.1,30731.2,119722.1,51515.8,74678.1,22231.7,81570.4,76093.4,30274.2,88685.6,261971.1,51668.8,74650.8,215646.7,101591,74763.9,332386.3,271413.8,82324.2,72554,120729.4,46583.2,39919,249506.5,163399.1,115726.1,835413.3,359758.3,NA,253569.7,1445154,76490.9,NA,354459.1
5/30/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/2016,4220068,1980227,2607844,2798781,1591168,725776.6,645183.3,828758.9,895594.6,752253.6,480474.3,347010.6,555869.9,505702.1,462002.1,164650.8,1088209,621709.8,780545.6,494024,375400.5,661559.4,516094.5,829929.9,277508.7,161813.8,146384.9,178649.8,393466.9,115909,621829.7,993616.2,2343970,626108.5,405134.3,332671.6,227701.4,387411.7,457136.4,137587.8,328066.3,1232609,78680.1,4324623,359367.4,207699.2,175091.5,212544.6,197198.4,279385.5,157090.9,214941.1,160466.9,277134.9,45607.1,131372.1,2744974,267525.7,103113.4,58338.9,75573.7,177206.3,169838.8,299932.7,525010.5,113815.4,504949.4,118917.8,84262.8,132121.6,48945.5,109471.8,122208.4,346353.1,47663.7,509125.6,133749.4,35469.4,139073.4,373456.1,62378.1,123907.8,676934.1,106361.7,117188.9,195043.4,305215.5,102257.2,46741.8,228869,83903.8,73454.1,1681944,273004.6,118697.9,498560,363290.6,NA,170029.4,1565392,50847.3,NA,166677
6/1/2016,2887861,1336529,2357778,1783826,778433.1,561617,480194.6,644623.8,849098.1,489299.9,452663.8,166191.6,531000.5,271404.3,208572.5,189425.6,646245,653047.9,715766.8,475882.8,244426.8,481640.3,288079.4,666353.5,139561.9,134188.2,95297.3,148353.7,183624.8,131845.1,408253.1,958718,423914.1,456890.4,353448.1,327136.1,154866.3,305287.1,255492.8,114402,163588.3,273623.3,63066.5,842332.5,250249.1,152193.8,88009.3,181942.5,105295.4,186706.6,259806.5,215472.8,117460.6,187524.1,52683.6,210733,410473.1,188788.4,90951.9,48275.8,42693.8,56403.5,149090.9,54727.4,117961.1,89973.7,255509,106681.9,68229.6,86081.4,29415.8,85860.9,152837.2,43668.1,54380.6,98816.6,72999.7,27209,161385.8,384792.4,53823.8,112137.7,117494.9,86618.3,137250.1,142481.4,205014.6,42352.8,83081.7,171614.8,48543.3,54446,260931.1,179765.4,120026.9,205395,311454.5,NA,126433.4,921038.3,132919.4,NA,198957.9
6/2/2016,3912972,1194727,2187470,1571851,1257715,447784.6,368225.4,567277.2,809271,409118.9,387091,175682.5,593738.5,380124.5,179493.9,200758.9,629185.8,444336.9,680232.3,726458.3,217464.7,453830.1,239180.5,494157.2,122499.4,123160.1,78612.2,96106.3,177277.1,147970.9,325994.9,573685.7,281101.6,416117.6,289089.8,253438.4,136237.9,317248.5,442111.4,128500.8,186357.4,203411.9,99137.9,563838.1,157949.3,154275.8,60391,235693.8,91794.1,249522.9,264315.1,117790.9,118729.2,180346.4,65781.9,170949.3,367407.2,192117.1,86056.9,39239,38343,54387.4,244414.6,37797.7,78799.8,160576.8,210298.4,67750.3,111701.3,123403.1,42393.7,162172.6,121287.2,63067.3,29368.5,56045.9,85762.9,57964.8,70702.6,209373.3,60042,177760.2,108419.1,103537.9,145112,147361.9,216685.6,41935.3,42815.5,122024.1,53261,53828.3,181707.1,151928,79256.2,184803.5,367807.9,NA,135875.1,977314.6,61337.1,NA,239142.8
